customer_age,customer_tenure_months,payment_amount,previous_payment_success_rate,previous_failed_payments,days_since_last_payment,payment_method,failure_reason,subscription_age_months,customer_lifetime_value,previous_recovery_count,recovered
67,11,1415.46,0.73,1,51,card,insufficient_funds,36,3748.14,1,1
69,13,462.86,0.53,1,77,card,card_declined,33,1793.08,1,0
62,27,1991.28,0.42,3,2,upi,expired_card,7,3744.11,0,0
46,8,6335.85,0.76,2,48,card,card_declined,31,7887.41,0,0
25,10,591.06,0.83,2,78,upi,network_error,27,5375.16,1,1
58,8,1065.43,0.93,0,49,card,bank_error,23,1912.13,2,1
65,20,419.49,0.86,0,59,upi,insufficient_funds,1,4712.43,1,1
36,8,1856.31,0.96,2,67,card,card_declined,41,27685.0,1,0
65,9,1855.06,0.99,0,80,upi,network_error,26,1650.3,0,0
56,7,382.67,0.85,2,9,upi,card_declined,36,5796.92,0,0
63,14,437.59,0.92,0,2,upi,card_declined,35,10867.14,2,1
45,28,255.4,0.8,2,75,card,expired_card,47,1766.47,3,0
63,2,3292.05,0.5,0,88,card,bank_error,3,3242.47,0,0
44,57,609.66,0.51,1,43,card,network_error,20,12282.23,1,1
21,43,998.3,0.47,1,14,upi,card_declined,42,2370.98,1,0
32,8,848.39,0.97,1,40,upi,expired_card,21,8141.49,1,1
52,13,2190.56,0.8,1,55,upi,bank_error,30,8635.53,0,0
54,21,1740.9,0.87,1,59,card,insufficient_funds,38,2690.46,1,0
18,47,1677.02,0.6,1,86,upi,network_error,42,4933.55,2,1
20,28,621.14,0.68,5,47,upi,network_error,30,29987.53,0,0
64,35,1766.69,0.42,1,34,upi,network_error,26,3202.41,0,0
41,23,2100.45,0.93,2,36,card,insufficient_funds,6,14454.02,0,0
44,46,1730.54,0.91,4,33,upi,bank_error,23,8434.66,0,1
57,15,444.81,0.87,0,63,card,insufficient_funds,7,5303.16,0,1
53,2,497.29,0.43,4,18,card,card_declined,29,6115.73,3,1
51,51,3699.62,0.5,2,22,card,insufficient_funds,44,10890.06,1,0
46,12,4275.95,0.6,1,89,netbanking,expired_card,20,2956.04,0,0
41,57,1044.21,0.56,3,5,upi,network_error,11,4802.66,1,1
41,52,1043.26,0.9,0,32,card,insufficient_funds,6,737.78,1,0
59,36,1224.38,0.52,2,49,netbanking,insufficient_funds,20,25931.72,1,0
21,3,1644.68,0.72,0,36,upi,card_declined,27,4346.51,0,0
20,5,399.51,0.74,2,73,card,expired_card,30,8573.18,1,0
51,3,1288.58,0.66,2,14,wallet,bank_error,16,8833.14,0,0
66,57,532.97,0.54,2,64,card,card_declined,33,5837.1,1,1
40,47,1081.2,0.98,3,32,card,card_declined,15,3330.8,0,0
69,19,590.71,0.65,0,9,upi,card_declined,32,1888.7,2,0
40,2,696.59,0.84,1,87,upi,network_error,21,1616.13,1,0
62,44,1245.27,0.51,2,48,card,network_error,35,2451.55,1,1
22,37,711.86,0.89,3,52,netbanking,card_declined,40,6820.53,0,0
48,54,508.16,0.53,2,9,upi,card_declined,1,9478.17,2,0
58,17,3033.45,0.81,1,85,wallet,bank_error,26,3860.45,0,0
23,14,513.28,0.7,0,32,card,bank_error,36,5200.35,2,0
54,28,217.6,0.49,4,10,upi,bank_error,27,4752.95,1,0
27,27,1632.94,0.41,3,86,card,card_declined,17,2639.2,0,0
57,54,895.36,0.96,1,69,card,insufficient_funds,15,8224.29,2,0
24,10,1074.34,0.48,3,11,card,network_error,47,9834.94,1,0
56,3,1225.04,0.82,1,58,card,expired_card,22,584.9,1,1
55,36,2669.0,0.79,2,28,card,bank_error,26,13119.2,0,0
38,38,4042.66,0.61,2,88,card,insufficient_funds,9,2857.29,1,0
37,56,1309.51,0.51,3,34,card,bank_error,33,11199.17,2,0
20,25,481.54,0.51,0,53,upi,card_declined,11,6685.6,0,0
68,22,1214.61,0.75,1,40,card,card_declined,19,5835.36,1,1
39,48,1656.44,0.73,1,64,upi,insufficient_funds,21,3648.74,1,0
64,39,2213.98,0.93,1,10,upi,bank_error,42,1742.39,1,1
21,47,1207.26,0.78,0,26,card,card_declined,2,1596.98,0,0
45,30,740.72,0.89,0,43,card,network_error,11,1001.03,0,0
29,21,581.29,0.42,3,71,upi,card_declined,4,5443.85,0,0
55,30,1010.71,0.8,0,44,upi,insufficient_funds,8,3999.92,0,1
68,28,383.48,0.54,0,71,card,expired_card,47,10559.72,0,0
53,31,1445.29,0.55,1,57,wallet,insufficient_funds,9,6383.25,1,0
64,57,1241.56,0.83,1,48,upi,expired_card,40,5115.79,1,0
58,52,1237.24,0.88,5,79,card,card_declined,42,2758.94,0,0
22,26,1812.28,0.62,0,62,netbanking,insufficient_funds,42,8030.1,0,0
30,43,3028.07,0.87,0,61,netbanking,expired_card,1,2158.89,0,0
40,22,1043.88,0.67,2,67,upi,bank_error,25,4474.33,2,1
67,21,1157.31,0.91,2,45,netbanking,insufficient_funds,5,16289.45,0,0
47,1,846.61,0.41,0,61,card,network_error,14,7185.98,0,0
54,37,1613.33,0.45,0,71,wallet,insufficient_funds,34,1779.34,0,0
42,13,1090.8,0.87,0,2,card,bank_error,9,3731.49,0,1
65,21,2461.54,0.77,1,74,upi,bank_error,34,2235.41,0,0
44,46,2425.6,0.74,3,47,card,card_declined,17,7753.86,0,0
68,9,1368.2,0.77,2,67,card,card_declined,35,5534.52,0,1
31,17,1037.19,0.96,0,29,wallet,bank_error,38,12562.75,0,1
65,47,905.72,0.79,1,63,card,card_declined,35,15480.24,1,0
64,21,1534.96,0.79,0,25,netbanking,card_declined,38,2624.28,2,1
53,31,1537.82,0.86,1,4,card,insufficient_funds,47,7530.03,1,1
56,39,905.47,0.92,1,47,upi,network_error,26,2420.38,0,1
33,59,1341.99,0.56,3,69,card,network_error,34,9402.83,2,0
39,54,637.81,0.77,1,63,upi,insufficient_funds,6,7218.99,1,1
38,22,1503.65,0.75,0,6,upi,insufficient_funds,38,6235.38,1,1
38,12,676.46,0.48,2,83,upi,card_declined,5,3909.93,1,0
25,55,1882.63,0.71,1,18,card,card_declined,12,4947.65,0,0
66,6,878.57,0.44,2,36,card,insufficient_funds,14,1281.88,0,0
33,53,3539.32,0.51,0,76,card,insufficient_funds,10,11649.95,0,0
48,16,1127.06,0.95,0,88,netbanking,insufficient_funds,30,854.47,0,0
59,26,1295.4,0.47,2,57,upi,bank_error,11,14397.69,1,0
27,5,411.96,0.75,1,30,upi,insufficient_funds,12,1780.11,0,1
49,9,2935.34,0.59,1,14,card,bank_error,40,11970.56,2,0
51,46,1067.9,0.73,2,39,card,card_declined,27,3544.33,0,1
26,40,3705.8,0.54,0,2,upi,network_error,1,4504.99,0,1
34,14,1134.3,0.67,1,34,card,bank_error,28,3765.96,3,1
28,44,943.99,0.92,0,58,card,card_declined,20,2194.6,0,1
49,42,766.6,0.63,0,84,card,expired_card,24,2496.6,0,0
27,30,1719.05,0.61,2,87,upi,network_error,27,25960.09,0,0
39,52,1578.97,0.67,1,35,upi,bank_error,10,1916.1,3,1
34,52,431.03,0.46,2,34,card,insufficient_funds,27,7492.35,0,1
21,26,736.4,0.63,4,85,card,card_declined,34,2813.4,0,0
65,53,1818.45,0.4,1,8,card,bank_error,42,10139.7,0,1
69,45,698.45,0.7,2,43,card,card_declined,23,5039.62,0,0
64,29,618.98,0.91,1,63,upi,bank_error,16,8601.21,1,0
42,19,1258.12,0.73,2,62,card,bank_error,24,7008.82,1,0
38,47,1165.61,0.76,1,20,upi,card_declined,27,2640.95,3,0
54,8,792.51,0.42,2,52,upi,insufficient_funds,37,3497.62,0,0
55,23,3778.83,0.92,1,84,netbanking,insufficient_funds,12,4250.0,1,0
66,53,988.01,0.63,1,87,card,insufficient_funds,34,3401.82,0,0
18,42,452.37,0.98,1,84,card,card_declined,33,2258.03,0,0
42,35,353.1,0.47,0,46,card,bank_error,34,13283.93,0,1
68,31,2243.37,0.97,1,87,card,card_declined,44,7224.13,5,0
53,53,508.68,0.78,5,4,upi,card_declined,11,3647.73,0,1
34,35,1120.25,0.43,5,62,upi,insufficient_funds,33,2123.06,0,0
58,32,594.79,0.98,3,10,card,network_error,28,4239.96,1,1
41,58,1020.98,0.41,2,40,card,card_declined,11,1519.13,1,0
19,5,1399.11,0.84,0,5,card,expired_card,39,6980.57,1,1
57,16,421.63,0.93,3,18,card,card_declined,31,3429.5,0,0
32,17,797.12,0.51,2,61,netbanking,bank_error,30,3239.12,0,0
49,32,684.36,0.61,4,57,card,expired_card,22,12712.36,1,0
56,38,557.93,0.74,1,63,upi,insufficient_funds,8,3162.57,3,1
23,58,843.06,0.81,1,89,card,insufficient_funds,47,18353.97,1,1
18,32,708.63,0.92,0,81,netbanking,insufficient_funds,3,2216.9,0,0
64,52,2020.48,0.86,5,5,upi,card_declined,19,2291.51,2,0
40,20,664.45,0.62,3,21,card,insufficient_funds,22,3823.83,3,0
56,48,1503.54,0.89,2,19,card,card_declined,38,4890.21,0,0
34,56,1467.15,0.98,0,23,upi,insufficient_funds,3,2591.07,1,0
51,2,383.46,0.54,3,69,card,card_declined,22,16661.16,1,0
58,20,769.71,0.44,4,33,netbanking,insufficient_funds,13,6548.75,2,0
46,47,1015.32,0.66,1,4,upi,card_declined,33,2281.85,0,0
26,18,1320.53,0.93,1,35,upi,bank_error,15,3332.2,0,0
30,1,929.4,0.49,2,59,upi,network_error,5,6360.78,0,0
23,58,2274.1,0.93,2,42,upi,network_error,11,4062.17,2,1
23,29,1180.06,1.0,0,86,upi,expired_card,34,2498.54,0,0
37,29,1497.96,0.43,1,75,card,insufficient_funds,30,10859.15,0,0
69,19,724.5,0.7,1,49,upi,insufficient_funds,3,21213.06,0,0
20,44,1513.31,0.6,0,41,netbanking,bank_error,1,4710.35,0,0
34,40,4253.39,0.64,0,77,netbanking,expired_card,29,6831.87,0,0
66,6,1585.43,0.67,2,78,card,insufficient_funds,22,13201.29,0,0
29,44,2373.48,0.84,0,49,upi,card_declined,30,2769.86,0,1
65,39,894.19,0.75,2,71,card,card_declined,42,20460.62,2,0
64,50,2094.29,0.98,2,80,card,bank_error,32,1892.69,3,1
62,54,2226.3,0.6,3,84,card,network_error,38,6989.26,0,0
18,46,1302.2,0.72,3,46,card,insufficient_funds,43,2733.98,1,0
34,8,1040.73,0.89,0,64,netbanking,card_declined,34,1888.12,0,0
20,24,385.08,0.62,1,50,upi,insufficient_funds,11,2934.66,0,0
43,20,1072.05,0.68,1,43,card,card_declined,46,3558.92,0,0
32,54,1628.89,0.81,2,27,card,insufficient_funds,8,3021.8,1,1
53,14,641.83,0.92,3,34,card,card_declined,15,10655.57,1,0
49,5,450.76,0.65,2,86,upi,network_error,14,5016.67,3,0
49,41,1177.76,0.72,0,63,upi,expired_card,38,8481.34,2,0
21,40,1288.8,0.99,2,67,upi,network_error,46,8466.02,1,0
35,34,427.02,0.43,1,27,wallet,network_error,29,4398.91,1,0
66,16,1128.38,0.67,2,7,card,bank_error,9,1846.01,0,0
36,45,1343.39,0.78,0,23,upi,card_declined,20,9561.22,0,0
60,7,2765.32,0.41,3,66,wallet,insufficient_funds,45,2504.94,1,0
69,16,785.59,0.76,1,88,upi,insufficient_funds,42,16842.4,1,0
52,7,4724.4,0.43,2,2,card,insufficient_funds,15,11103.89,1,0
57,27,1138.79,0.91,1,36,card,insufficient_funds,11,4840.55,0,1
31,14,472.78,0.88,1,58,upi,bank_error,34,734.46,1,0
50,14,870.33,0.42,2,81,upi,insufficient_funds,31,6272.93,0,0
31,44,503.21,0.43,3,11,upi,insufficient_funds,29,24201.09,0,0
51,33,975.48,0.85,1,7,upi,card_declined,25,4161.29,0,1
21,33,1522.22,0.62,0,66,wallet,insufficient_funds,11,2942.39,0,0
41,44,1323.1,0.75,1,79,upi,insufficient_funds,2,4920.41,1,0
46,20,497.16,0.56,2,31,netbanking,card_declined,41,7257.66,3,0
36,53,455.71,0.5,1,46,upi,bank_error,8,10285.43,1,0
23,47,1470.82,0.58,1,70,upi,insufficient_funds,2,4147.53,2,0
50,36,1721.36,0.55,0,53,wallet,insufficient_funds,38,2530.78,1,0
66,7,778.8,0.67,1,68,netbanking,bank_error,2,21529.44,1,0
57,32,185.61,0.85,1,46,upi,insufficient_funds,8,1254.54,2,1
36,48,487.42,0.73,0,37,upi,card_declined,31,10863.37,1,1
18,3,2187.27,0.77,4,76,card,insufficient_funds,33,8133.42,3,0
22,39,653.95,0.68,1,27,upi,expired_card,24,9948.83,0,0
44,29,860.0,0.59,1,25,card,expired_card,25,2820.96,1,1
33,24,1615.4,0.49,1,12,card,insufficient_funds,38,2174.68,0,0
23,22,885.02,0.61,1,60,card,bank_error,1,5536.55,1,1
57,6,2916.66,0.8,1,17,upi,network_error,26,2501.21,0,1
30,48,844.37,0.84,1,50,netbanking,expired_card,46,2250.8,3,0
65,24,600.37,0.68,3,76,card,expired_card,21,3144.27,1,0
52,40,2508.88,0.79,2,9,card,card_declined,23,4778.78,1,0
36,23,1133.95,0.53,4,83,netbanking,expired_card,36,8850.67,2,0
29,54,515.49,0.92,2,29,upi,insufficient_funds,3,2086.16,1,1
33,38,1525.8,0.92,5,25,upi,insufficient_funds,5,21235.83,1,0
60,10,892.45,0.59,1,15,upi,card_declined,29,495.77,0,1
27,16,491.71,0.73,2,9,card,insufficient_funds,27,8940.46,1,0
42,11,1172.13,0.76,1,13,card,bank_error,28,11878.09,2,1
37,32,981.75,0.68,1,47,wallet,bank_error,14,13391.63,1,0
48,45,336.57,0.95,2,44,upi,insufficient_funds,44,4127.52,1,1
21,6,522.42,0.84,1,3,card,card_declined,6,3531.23,0,1
61,24,4047.04,0.8,0,74,card,card_declined,14,21831.8,1,0
40,33,1160.86,0.71,1,18,upi,card_declined,19,1089.52,1,0
19,53,2814.86,0.45,0,10,card,expired_card,1,3078.85,0,0
39,51,1361.27,0.46,2,36,card,card_declined,29,2205.53,0,0
68,12,2607.1,0.58,1,57,card,network_error,40,10424.64,1,1
54,56,1618.13,0.53,3,3,card,network_error,7,4954.33,3,0
25,27,565.42,0.97,2,20,upi,insufficient_funds,20,1444.43,1,0
24,38,1677.03,0.65,2,18,wallet,insufficient_funds,44,2522.56,0,1
31,18,562.87,0.93,1,49,card,insufficient_funds,10,3512.5,2,1
20,45,2101.82,0.89,3,37,card,expired_card,38,7645.23,1,0
67,39,1277.18,0.89,0,20,card,insufficient_funds,6,1531.05,2,0
33,55,1111.14,0.53,1,74,wallet,bank_error,13,20103.92,0,0
36,13,806.76,0.67,0,64,upi,insufficient_funds,13,6134.37,1,0
68,53,1917.75,0.59,2,22,upi,network_error,8,7967.45,2,1
35,40,982.05,0.98,0,21,netbanking,insufficient_funds,31,6350.7,2,0
69,30,288.03,0.93,1,80,upi,bank_error,17,9131.61,0,1
33,53,330.31,0.55,1,35,upi,insufficient_funds,22,984.11,0,1
25,49,451.02,0.59,3,1,wallet,network_error,18,16309.09,1,1
50,41,1898.7,0.72,1,12,upi,bank_error,5,13850.8,0,0
66,52,2002.55,0.57,0,13,card,insufficient_funds,9,7372.42,1,1
29,13,1376.77,0.89,1,8,upi,card_declined,17,23220.03,1,1
28,34,1366.61,0.89,1,31,wallet,card_declined,6,2274.93,0,0
22,36,3017.83,0.83,3,5,wallet,card_declined,5,2402.35,2,1
44,30,1394.09,0.81,1,44,upi,network_error,31,4445.77,0,0
29,25,1714.16,0.73,0,51,upi,card_declined,43,2780.1,1,0
34,2,1088.41,0.61,2,25,netbanking,insufficient_funds,46,5327.7,0,1
23,36,794.14,0.9,0,45,card,expired_card,3,12185.0,2,0
50,18,901.3,0.92,2,13,upi,card_declined,18,6374.01,2,0
22,5,4607.95,0.43,1,35,card,card_declined,47,6307.15,0,0
45,19,512.5,0.64,3,32,upi,bank_error,19,2013.58,1,1
31,42,1366.51,0.42,0,72,card,card_declined,14,4638.19,1,0
22,18,379.64,0.9,3,22,upi,expired_card,19,4395.58,1,0
50,57,715.25,0.51,3,6,card,bank_error,18,3888.42,0,0
67,32,1884.99,0.8,2,49,card,network_error,4,12071.34,1,1
65,21,308.9,0.61,1,11,upi,expired_card,40,6713.41,0,0
58,10,2065.89,0.89,0,71,card,card_declined,36,2199.71,0,1
36,37,4597.56,0.71,1,15,upi,insufficient_funds,44,4928.97,1,0
39,49,1416.03,0.59,1,68,netbanking,network_error,38,10406.76,1,1
22,22,2652.72,0.59,4,40,card,bank_error,41,6373.65,0,0
19,13,1304.57,0.6,2,34,upi,insufficient_funds,3,6309.45,0,0
47,55,1804.0,0.87,0,86,wallet,expired_card,39,2507.98,1,0
64,17,1506.64,0.83,3,30,netbanking,insufficient_funds,14,10391.09,0,0
56,9,767.36,0.59,0,19,wallet,card_declined,20,1942.01,0,0
21,24,720.7,0.69,2,62,netbanking,network_error,15,4517.22,0,1
50,44,2507.45,0.45,5,62,card,card_declined,28,5912.04,1,0
30,14,1064.7,0.9,0,38,card,card_declined,12,8024.71,1,1
37,46,993.03,0.56,1,30,card,insufficient_funds,36,5020.41,1,1
24,8,978.73,0.93,0,32,card,bank_error,38,4483.03,2,1
32,55,1358.97,0.76,0,83,card,network_error,3,1589.7,1,1
40,37,478.25,0.74,1,25,wallet,insufficient_funds,36,3896.16,2,0
31,19,965.36,0.5,0,87,upi,insufficient_funds,5,10272.83,0,0
40,28,1362.93,0.44,3,12,card,insufficient_funds,39,7996.64,1,0
36,46,447.93,0.73,0,9,upi,card_declined,14,4465.36,1,1
46,41,1269.61,0.68,2,37,card,expired_card,17,9653.91,0,0
37,30,585.03,0.47,0,17,card,bank_error,8,7351.36,1,1
46,7,1364.72,0.9,1,35,card,bank_error,38,28264.58,1,0
41,59,4968.92,0.65,2,60,upi,network_error,13,3468.72,2,1
35,58,1007.67,0.56,1,4,upi,network_error,8,4243.28,3,1
27,26,515.41,0.87,2,41,card,card_declined,41,3374.29,1,0
58,40,1294.6,0.95,2,68,upi,card_declined,13,5168.02,1,1
25,46,1528.35,0.58,0,88,card,expired_card,17,2845.47,0,0
43,54,569.16,0.87,1,3,card,insufficient_funds,25,5135.98,2,1
46,46,329.33,0.79,0,9,card,card_declined,11,8785.64,1,1
27,11,570.38,0.99,2,11,card,bank_error,34,17925.87,1,0
34,14,1060.14,0.52,3,61,upi,network_error,45,7407.16,1,0
19,21,797.34,0.98,0,21,upi,card_declined,42,19082.34,1,1
23,8,2331.45,0.59,2,25,card,bank_error,29,2742.01,0,0
22,3,1574.95,0.65,0,85,card,expired_card,12,14362.33,1,0
45,28,1177.78,0.62,1,62,wallet,card_declined,40,4645.0,0,0
58,29,323.28,0.56,3,84,card,network_error,41,944.28,2,0
22,23,1704.93,0.82,0,24,upi,insufficient_funds,2,895.69,0,0
35,18,4382.72,0.75,2,69,upi,insufficient_funds,7,5160.73,0,0
43,35,2005.43,0.58,1,41,card,bank_error,12,1497.55,1,0
37,13,692.02,0.48,3,57,card,expired_card,16,4826.45,2,0
58,12,996.8,0.59,2,66,card,bank_error,31,5684.3,0,0
66,47,1512.25,0.63,0,9,upi,bank_error,20,5149.66,0,1
44,50,2894.78,0.63,1,8,card,card_declined,15,3096.39,0,0
66,5,669.13,0.61,1,58,upi,bank_error,14,33780.49,3,0
29,39,791.67,0.43,1,71,netbanking,expired_card,9,6112.32,0,0
24,11,1063.99,0.68,1,38,upi,insufficient_funds,17,8570.11,0,1
20,58,1000.77,0.9,3,20,wallet,network_error,19,9980.61,0,1
27,59,1909.61,0.51,0,47,upi,card_declined,23,1492.48,1,0
51,11,1317.65,0.49,2,79,card,insufficient_funds,44,9532.6,0,0
42,59,412.39,0.68,3,28,upi,insufficient_funds,46,8962.34,3,0
52,47,692.46,0.62,0,60,netbanking,card_declined,31,3247.87,1,0
33,42,706.56,0.74,0,22,card,card_declined,34,7197.29,0,1
19,47,232.66,0.97,1,51,upi,insufficient_funds,43,7104.09,2,0
41,31,2102.21,0.86,0,24,card,expired_card,19,9039.71,2,0
27,31,1203.15,0.81,4,73,wallet,expired_card,36,14236.29,1,0
55,13,751.09,0.65,3,61,upi,insufficient_funds,28,7883.31,1,0
39,14,2062.82,0.57,3,2,card,bank_error,1,2906.27,0,0
43,49,1354.15,0.72,1,89,netbanking,expired_card,25,3377.08,0,0
60,45,445.73,0.93,0,76,card,bank_error,15,4484.96,0,0
56,42,1680.28,0.93,0,55,card,insufficient_funds,46,2740.3,0,0
44,25,2867.15,0.67,3,4,upi,bank_error,41,2274.27,1,0
46,33,994.33,0.55,4,58,wallet,bank_error,19,4975.85,0,1
64,33,1046.35,0.54,0,13,card,card_declined,43,1490.21,2,1
55,15,1182.55,0.42,0,27,netbanking,bank_error,21,2966.37,0,1
37,16,467.53,0.91,2,30,card,network_error,34,5691.27,1,1
44,44,1210.75,0.56,1,62,card,insufficient_funds,37,10698.22,1,0
58,58,587.54,0.62,2,65,card,bank_error,18,4685.65,1,0
37,56,1091.64,0.89,2,11,upi,network_error,44,1725.84,3,1
61,38,1231.67,0.47,1,87,card,card_declined,6,4674.72,2,0
36,6,1590.1,0.68,2,49,card,insufficient_funds,11,3132.47,0,1
37,44,1631.56,0.47,1,17,wallet,card_declined,37,5097.45,1,0
52,25,572.85,0.67,0,15,card,network_error,24,10367.94,1,1
64,15,1250.54,0.43,1,27,upi,bank_error,5,4552.67,1,0
19,4,2141.5,0.71,0,10,upi,network_error,9,5709.98,1,1
47,56,489.13,0.88,2,80,card,card_declined,30,8965.83,0,0
51,4,3720.35,0.81,0,28,card,network_error,11,10508.62,1,0
39,30,555.19,0.71,1,2,upi,card_declined,40,3030.79,1,0
20,34,3426.21,0.9,3,35,upi,network_error,12,7205.39,1,1
23,27,562.06,0.54,1,15,netbanking,network_error,20,4524.13,1,1
32,31,1054.31,0.9,0,59,card,bank_error,1,3434.19,2,0
44,56,958.11,0.57,2,75,netbanking,network_error,32,896.88,1,0
27,32,421.25,0.62,1,33,upi,network_error,16,14868.04,2,0
26,44,1787.79,0.48,1,55,upi,bank_error,40,46195.78,1,1
50,39,1853.21,0.46,1,80,card,bank_error,41,2869.1,0,0
49,52,1692.26,0.96,3,75,upi,insufficient_funds,10,7364.65,0,0
65,9,921.56,0.51,1,84,upi,card_declined,9,3493.2,1,0
23,41,671.0,0.6,1,52,upi,bank_error,21,9203.82,3,0
58,8,2367.07,0.72,1,19,upi,bank_error,35,5131.42,0,0
53,14,1273.36,0.61,1,39,upi,insufficient_funds,33,15743.28,1,1
19,33,645.87,0.92,1,87,upi,card_declined,38,6213.38,1,0
46,23,1274.33,0.94,3,60,upi,insufficient_funds,28,953.61,0,0
21,21,339.58,0.6,1,10,card,expired_card,44,759.78,0,0
18,55,1182.58,0.46,0,72,card,bank_error,27,3981.06,1,1
36,12,1735.48,0.53,2,66,netbanking,card_declined,19,774.24,1,0
43,57,967.21,0.68,2,56,wallet,network_error,45,5518.34,1,0
42,2,1803.77,0.57,1,7,card,bank_error,26,5517.64,3,0
27,13,1937.69,0.67,1,40,wallet,expired_card,10,2190.99,0,0
32,59,1329.72,0.86,1,19,card,insufficient_funds,25,7869.48,0,0
39,4,3780.64,0.65,1,70,card,expired_card,1,6099.25,0,1
68,20,2829.26,0.52,3,11,upi,insufficient_funds,28,5728.6,3,1
65,50,1701.27,0.61,2,52,netbanking,network_error,30,11366.21,2,0
38,51,1406.12,0.85,0,12,upi,card_declined,4,6491.33,0,1
39,48,916.48,0.65,4,62,card,insufficient_funds,35,2198.64,1,0
53,59,697.14,0.55,1,73,card,insufficient_funds,4,3815.5,2,0
51,14,1916.47,0.66,2,23,upi,card_declined,43,2790.77,0,1
47,30,953.93,0.67,0,40,netbanking,bank_error,5,736.24,0,0
42,29,539.23,0.58,2,70,card,insufficient_funds,47,10823.52,1,0
62,8,625.46,1.0,1,50,upi,bank_error,4,13043.51,2,1
45,12,685.99,0.86,2,64,wallet,card_declined,19,7216.04,1,0
18,41,3742.42,0.82,1,19,upi,bank_error,28,2745.85,2,1
66,38,1985.21,0.91,0,84,card,bank_error,23,2713.43,0,1
62,26,1123.26,0.8,4,18,wallet,insufficient_funds,2,6839.09,1,0
21,50,1465.23,0.87,0,27,upi,bank_error,28,3242.99,0,1
24,2,1589.26,0.65,4,73,card,card_declined,42,11400.86,0,0
66,55,597.04,0.7,3,44,card,network_error,11,23374.06,2,1
26,40,484.3,0.43,1,58,upi,expired_card,47,3862.43,0,0
53,56,2289.48,0.57,3,62,upi,insufficient_funds,30,17912.35,0,1
36,14,426.32,0.62,1,50,upi,expired_card,22,11256.02,1,0
18,6,1083.33,0.78,1,53,upi,card_declined,41,3728.32,0,0
27,42,661.69,0.68,0,61,upi,expired_card,17,2974.13,0,0
53,40,1280.1,0.76,0,75,card,network_error,24,7256.73,1,0
26,31,918.61,0.83,1,50,upi,network_error,38,4569.31,2,0
62,17,1593.66,0.43,1,54,card,network_error,36,5775.51,1,1
63,25,217.5,0.55,6,42,card,bank_error,22,18273.32,2,0
59,32,2402.99,0.5,2,59,netbanking,bank_error,13,2835.34,2,0
49,12,1834.94,0.51,3,8,card,card_declined,26,2583.59,1,0
49,49,2226.27,0.7,3,14,card,card_declined,41,5964.73,1,0
23,13,2053.85,0.84,2,13,card,insufficient_funds,37,4071.2,0,0
65,19,1366.02,0.56,2,71,card,bank_error,19,5528.81,4,1
55,44,699.98,0.89,1,79,card,bank_error,25,5041.87,1,1
34,48,1490.55,0.94,2,44,upi,insufficient_funds,19,2266.04,1,1
27,25,1343.02,0.61,1,43,wallet,card_declined,31,2862.83,2,1
67,31,2025.54,0.81,2,18,upi,expired_card,17,4189.61,1,1
44,59,1694.52,0.47,4,36,card,network_error,26,3590.7,1,0
67,37,1171.41,0.85,0,31,card,bank_error,39,4257.76,0,0
52,25,1485.03,0.5,1,4,card,insufficient_funds,44,5580.9,1,0
69,16,1580.05,0.81,2,77,card,bank_error,45,4452.8,0,0
38,57,2349.2,0.65,1,39,card,insufficient_funds,8,2195.61,0,0
42,38,3696.41,0.96,1,55,wallet,card_declined,12,4331.75,1,0
45,43,1665.63,0.68,1,19,card,insufficient_funds,26,13676.33,1,0
64,49,1585.19,0.42,4,68,card,bank_error,16,30362.37,1,0
32,58,938.14,0.69,1,65,upi,insufficient_funds,42,14987.58,0,0
21,23,862.36,0.88,1,40,upi,card_declined,33,1399.98,0,0
46,14,659.79,0.79,4,76,upi,bank_error,17,2008.68,1,0
26,6,116.77,0.98,0,76,wallet,card_declined,5,1562.88,1,1
44,25,609.45,0.91,2,84,card,bank_error,4,13566.9,0,1
43,23,971.74,0.72,0,75,card,network_error,3,12855.74,1,1
36,43,885.03,0.52,3,30,card,insufficient_funds,1,6331.59,0,1
45,12,1509.63,0.4,0,28,card,card_declined,8,28478.03,2,0
34,13,624.65,0.99,1,49,netbanking,insufficient_funds,19,3719.47,0,0
60,36,644.19,0.96,1,41,card,insufficient_funds,26,5589.69,0,1
58,39,249.74,0.56,0,86,upi,card_declined,36,6105.49,2,0
59,34,1525.38,0.78,2,49,card,bank_error,46,1682.92,1,1
67,6,589.05,0.84,3,29,upi,insufficient_funds,1,1935.69,1,0
37,38,664.34,0.75,2,1,upi,insufficient_funds,17,4235.32,2,1
62,50,1628.35,0.91,3,85,netbanking,bank_error,36,1203.87,4,0
57,52,591.16,0.45,1,31,upi,card_declined,38,2795.43,0,0
56,40,1431.15,0.94,3,27,card,network_error,28,13315.68,1,0
66,8,471.24,0.64,1,35,upi,bank_error,14,3923.63,1,0
40,8,1080.54,0.69,4,8,card,expired_card,45,14129.58,0,0
64,40,715.69,0.67,5,40,card,bank_error,22,9101.63,0,0
49,33,910.14,0.72,1,58,netbanking,expired_card,36,7368.91,1,0
69,34,3159.52,0.76,0,72,card,network_error,11,19585.4,0,1
64,44,348.1,0.83,1,6,upi,network_error,18,4118.57,1,1
50,15,2968.13,0.71,2,15,wallet,network_error,4,4236.13,1,0
63,36,576.43,0.81,3,21,card,card_declined,42,3578.27,0,0
